0.889612078666687, 0.9795010884602865, 0, 0
0.7575958967208862, 0.9855587170237586, 0, 0
0.7264925837516785, 0.9350174097787767, 0, 0
0.7898356318473816, 0.9501278400421143, 0, 0
0.7043523788452148, 0.9398765393665859, 0, 0
0.7532936930656433, 0.9523913150741941, 0, 0
0.6570936441421509, 0.9476462588423774, 0, 0
0.655516505241394, 0.926491589773269, 0, 0
0.6542100310325623, 0.9329298748856499, 0, 0
0.8350549936294556, 0.9630724390347799, 0, 0
0.822239875793457, 0.9895338841847011, 0, 0
0.7953673601150513, 0.9534365279333932, 0, 0
0.7849167585372925, 0.9627383805456615, 0, 0
0.7621375918388367, 0.971288678191957, 0, 0
0.7302653193473816, 0.9169648772194272, 0, 0
0.736334502696991, 0.9439486534822554, 0, 0
0.7820115089416504, 0.9288091886611212, 0, 0
0.7197842597961426, 0.935549571400597, 0, 0
0.689473032951355, 0.9118676355906895, 0, 0
0.7279366254806519, 0.9342671803065709, 0, 0
0.7111668586730957, 0.9366951982180277, 0, 0
0.7626276016235352, 0.9363065631616683, 0, 0
0.7266213893890381, 0.9301956154051281, 0, 0
0.6947481036186218, 0.9188268539451417, 0, 0
1.0124096870422363, 1.0123926315988814, 0, 0
0.7932107448577881, 0.9594792666889372, 0, 0
0.870551586151123, 0.9464283642314729, 0, 0
0.6943346858024597, 0.9557218381336757, 0, 0
0.723524808883667, 0.9723484289078486, 0, 0
0.7814186811447144, 0.9517145440691993, 0, 0
0.7759629487991333, 0.9568739930788676, 0, 0
0.6819543838500977, 0.9338002474535079, 0, 0
0.7374422550201416, 0.9453261664935521, 0, 0
0.7817713618278503, 0.9494701737449283, 0, 0
0.7484635710716248, 0.9433167009126573, 0, 0
0.6660699844360352, 0.9354813765911829, 0, 0
0.7810272574424744, 0.935626106602805, 0, 0
0.7390627264976501, 0.938556364604405, 0, 0
0.6434296369552612, 0.9301412446158273, 0, 0
0.6907914876937866, 0.951246243147623, 0, 0
0.7263201475143433, 0.9289598947479611, 0, 0
0.6708669662475586, 0.9264864864803496, 0, 0
0.7336518168449402, 0.9451931374413627, 0, 0
0.5741392374038696, 0.9250542649200985, 0, 0
0.635857343673706, 0.9261623464879536, 0, 0
0.721869945526123, 0.9401397960526603, 0, 0
0.6759078502655029, 0.9363226209368024, 0, 0
0.6861577033996582, 0.9348257907799312, 0, 0
0.7702316045761108, 0.9450346486909049, 0, 0
0.7561861872673035, 0.9304093704337165, 0, 0
0.6731988191604614, 0.9087581748054141, 0, 0
0.7714089155197144, 0.9281269624119713, 0, 0
0.7698454260826111, 0.9203310041200548, 0, 0
0.7322570085525513, 0.9334987629027593, 0, 0
